HQ,Country,State_of_outlet,City_of_outlet,Month,Day,Year,Total_Sales
Asia,India,,Delhi,10,9,2013,86.2
Asia,India,,Delhi,10,10,2013,85.9
Asia,India,,Delhi,10,11,2013,74.4
Asia,India,,Delhi,10,12,2013,80
Asia,India,,Delhi,10,13,2013,81.4
Asia,India,,Delhi,10,14,2013,81.5
Asia,India,,Delhi,10,15,2013,79.9
Asia,India,,Delhi,10,16,2013,80.5
Asia,India,,Delhi,10,17,2013,81.9
Asia,India,,Delhi,10,18,2013,80.7
Asia,India,,Delhi,10,19,2013,78.1
Asia,India,,Delhi,10,20,2013,77
Asia,India,,Delhi,10,21,2013,76.7
Asia,India,,Delhi,10,22,2013,77
Asia,India,,Delhi,10,23,2013,77
Asia,India,,Delhi,10,24,2013,76.1
Asia,India,,Delhi,10,25,2013,75.3
Asia,India,,Delhi,10,26,2013,75.7
Asia,India,,Delhi,10,27,2013,73.4
Asia,India,,Delhi,10,28,2013,73.6
Asia,India,,Delhi,10,29,2013,72.5
Asia,India,,Delhi,10,30,2013,74.7
Asia,India,,Delhi,10,31,2013,75.3
Asia,India,,Delhi,11,1,2013,74.9
Asia,India,,Delhi,11,2,2013,71.3
Asia,India,,Delhi,11,3,2013,69.6
Asia,India,,Delhi,11,4,2013,67.8
Asia,India,,Delhi,11,5,2013,65.5
Asia,India,,Delhi,11,6,2013,67.8
Asia,India,,Delhi,11,7,2013,68.2
Asia,India,,Delhi,11,8,2013,66.1
Asia,India,,Delhi,11,9,2013,66.3
Asia,India,,Delhi,11,10,2013,64.3
Asia,India,,Delhi,11,11,2013,65.2
Asia,India,,Delhi,11,12,2013,61.8
Asia,India,,Delhi,11,13,2013,64
Asia,India,,Delhi,11,14,2013,63.6
Asia,India,,Delhi,11,15,2013,62.6
Asia,India,,Delhi,11,16,2013,61.9
Asia,India,,Delhi,11,17,2013,60.2
Asia,India,,Delhi,11,18,2013,65.5
Asia,India,,Delhi,11,19,2013,64
Asia,India,,Delhi,11,20,2013,64.8
Asia,India,,Delhi,11,21,2013,64.4
Asia,India,,Delhi,11,22,2013,63.5
Asia,India,,Delhi,11,23,2013,62.3
Asia,India,,Delhi,11,24,2013,66.7
Asia,India,,Delhi,11,25,2013,70
Asia,India,,Delhi,11,26,2013,70.4
Asia,India,,Delhi,11,27,2013,66.2
Asia,India,,Delhi,11,28,2013,65.3
Asia,India,,Delhi,11,29,2013,64.2
Asia,India,,Delhi,11,30,2013,64.6
Asia,India,,Delhi,12,1,2013,64.6
Asia,India,,Delhi,12,2,2013,63
Asia,India,,Delhi,12,3,2013,63.3
Asia,India,,Delhi,12,4,2013,62.9
Asia,India,,Delhi,12,5,2013,63
Asia,India,,Delhi,12,6,2013,61.3
Asia,India,,Delhi,12,7,2013,60.8
Asia,India,,Delhi,12,8,2013,61.8
Asia,India,,Delhi,12,9,2013,61.1
Asia,India,,Delhi,12,10,2013,59.6
Asia,India,,Delhi,12,11,2013,62.1
Asia,India,,Delhi,12,12,2013,63.9
Asia,India,,Delhi,12,13,2013,61.7
Asia,India,,Delhi,12,14,2013,59.7
Asia,India,,Delhi,12,15,2013,59.9
Asia,India,,Delhi,12,16,2013,59.5
Asia,India,,Delhi,12,17,2013,58.6
Asia,India,,Delhi,12,18,2013,58.6
Asia,India,,Delhi,12,19,2013,61.3
Asia,India,,Delhi,12,20,2013,59.8
Asia,India,,Delhi,12,21,2013,58.2
Asia,India,,Delhi,12,22,2013,59.5
Asia,India,,Delhi,12,23,2013,57.8
Asia,India,,Delhi,12,24,2013,56
Asia,India,,Delhi,12,25,2013,56.5
Asia,India,,Delhi,12,26,2013,54.1
Asia,India,,Delhi,12,27,2013,53.5
Asia,India,,Delhi,12,28,2013,51.7
Asia,India,,Delhi,12,29,2013,51.3
Asia,India,,Delhi,12,30,2013,54.1
Asia,India,,Delhi,12,31,2013,57.7
Asia,India,,Bombay (Mumbai),1,1,2014,77.8
Asia,India,,Bombay (Mumbai),1,2,2014,80.1
Asia,India,,Bombay (Mumbai),1,3,2014,80.1
Asia,India,,Bombay (Mumbai),1,4,2014,77.4
Asia,India,,Bombay (Mumbai),1,5,2014,74.6
Asia,India,,Bombay (Mumbai),1,6,2014,75
Asia,India,,Bombay (Mumbai),1,7,2014,79.3
Asia,India,,Bombay (Mumbai),1,8,2014,79.7
Asia,India,,Bombay (Mumbai),1,9,2014,75.3
Asia,India,,Bombay (Mumbai),1,10,2014,72.2
Asia,India,,Bombay (Mumbai),1,11,2014,69.2
Asia,India,,Bombay (Mumbai),1,12,2014,73.2
Asia,India,,Bombay (Mumbai),1,13,2014,74.7
Asia,India,,Bombay (Mumbai),1,14,2014,75.1
Asia,India,,Bombay (Mumbai),1,15,2014,75
Asia,India,,Bombay (Mumbai),1,16,2014,74.5
Asia,India,,Bombay (Mumbai),1,17,2014,71.8
Asia,India,,Bombay (Mumbai),1,18,2014,73.2
Asia,India,,Bombay (Mumbai),1,19,2014,75.7
Asia,India,,Bombay (Mumbai),1,20,2014,76.9
Asia,India,,Bombay (Mumbai),1,21,2014,76
Asia,India,,Bombay (Mumbai),1,22,2014,76.2
Asia,India,,Bombay (Mumbai),1,23,2014,76.3
Asia,India,,Bombay (Mumbai),1,24,2014,76.3
Asia,India,,Bombay (Mumbai),1,25,2014,79.8
Asia,India,,Bombay (Mumbai),1,26,2014,82.1
Asia,India,,Bombay (Mumbai),1,27,2014,83.3
Asia,India,,Bombay (Mumbai),1,28,2014,81.1
Asia,India,,Bombay (Mumbai),1,29,2014,80.2
Asia,India,,Bombay (Mumbai),1,30,2014,81.4
Asia,India,,Bombay (Mumbai),1,31,2014,81.8
Asia,India,,Bombay (Mumbai),2,1,2014,77.7
Asia,India,,Bombay (Mumbai),2,2,2014,81.9
Asia,India,,Bombay (Mumbai),2,3,2014,81.4
Asia,India,,Bombay (Mumbai),2,4,2014,81.6
Asia,India,,Bombay (Mumbai),2,5,2014,80.9
Asia,India,,Bombay (Mumbai),2,6,2014,-99
Asia,India,,Bombay (Mumbai),2,7,2014,78.4
Asia,India,,Bombay (Mumbai),2,8,2014,75.3
Asia,India,,Bombay (Mumbai),2,9,2014,73.8
Asia,India,,Bombay (Mumbai),2,10,2014,75.1
Asia,India,,Bombay (Mumbai),2,11,2014,74.3
Asia,India,,Bombay (Mumbai),2,12,2014,74.1
Asia,India,,Bombay (Mumbai),2,13,2014,75.9
Asia,India,,Bombay (Mumbai),2,14,2014,75.4
Asia,India,,Bombay (Mumbai),2,15,2014,70.8
Asia,India,,Bombay (Mumbai),2,16,2014,73.3
Asia,India,,Bombay (Mumbai),2,17,2014,77.4
Asia,India,,Bombay (Mumbai),2,18,2014,80.5
Asia,India,,Bombay (Mumbai),2,19,2014,81.4
Asia,India,,Bombay (Mumbai),2,20,2014,78.3
Asia,India,,Bombay (Mumbai),2,21,2014,77.4
Asia,India,,Bombay (Mumbai),2,22,2014,76.2
Asia,India,,Bombay (Mumbai),2,23,2014,78.3
Asia,India,,Bombay (Mumbai),2,24,2014,80.3
Asia,India,,Bombay (Mumbai),2,25,2014,80.8
Asia,India,,Bombay (Mumbai),2,26,2014,80.1
Asia,India,,Bombay (Mumbai),2,27,2014,78.9
Asia,India,,Bombay (Mumbai),2,28,2014,77.1
Asia,India,,Bombay (Mumbai),3,1,2014,75.8
Asia,India,,Bombay (Mumbai),3,2,2014,77.5
Asia,India,,Bombay (Mumbai),3,3,2014,80.2
Asia,India,,Bombay (Mumbai),3,4,2014,79
Asia,India,,Bombay (Mumbai),3,5,2014,79.9
Asia,India,,Bombay (Mumbai),3,6,2014,79.1
Asia,India,,Bombay (Mumbai),3,7,2014,79.2
Asia,India,,Bombay (Mumbai),3,8,2014,79.5
Asia,India,,Bombay (Mumbai),3,9,2014,80.5
Asia,India,,Bombay (Mumbai),3,10,2014,79.3
Asia,India,,Bombay (Mumbai),3,11,2014,79.6
Asia,India,,Bombay (Mumbai),3,12,2014,83.9
Asia,India,,Bombay (Mumbai),3,13,2014,85.2
Asia,India,,Bombay (Mumbai),3,14,2014,86.2
Asia,India,,Bombay (Mumbai),3,15,2014,86.2
Asia,India,,Bombay (Mumbai),3,16,2014,87.2
Asia,India,,Bombay (Mumbai),3,17,2014,88.1
Asia,India,,Bombay (Mumbai),3,18,2014,84.7
Asia,India,,Bombay (Mumbai),3,19,2014,86.9
Asia,India,,Bombay (Mumbai),3,20,2014,83.4
Asia,India,,Bombay (Mumbai),3,21,2014,85.1
Asia,India,,Bombay (Mumbai),3,22,2014,79.9
Asia,India,,Bombay (Mumbai),3,23,2014,81.2
Asia,India,,Bombay (Mumbai),3,24,2014,81.7
Asia,India,,Bombay (Mumbai),3,25,2014,83.2
Asia,India,,Bombay (Mumbai),3,26,2014,83.5
Asia,India,,Bombay (Mumbai),3,27,2014,82.9
Asia,India,,Bombay (Mumbai),3,28,2014,83
Asia,India,,Bombay (Mumbai),3,29,2014,85.8
Asia,India,,Bombay (Mumbai),3,30,2014,86.4
Asia,India,,Bombay (Mumbai),3,31,2014,82.9
Asia,India,,Bombay (Mumbai),4,1,2014,82.5
Asia,India,,Bombay (Mumbai),4,2,2014,82.4
Asia,India,,Bombay (Mumbai),4,3,2014,83.9
Asia,India,,Bombay (Mumbai),4,4,2014,87.6
Asia,India,,Bombay (Mumbai),4,5,2014,84.2
Asia,India,,Bombay (Mumbai),4,6,2014,83.5
Asia,India,,Bombay (Mumbai),4,7,2014,82.4
Asia,India,,Bombay (Mumbai),4,8,2014,82.1
Asia,India,,Bombay (Mumbai),4,9,2014,82.4
Asia,India,,Bombay (Mumbai),4,10,2014,81.2
Asia,India,,Bombay (Mumbai),4,11,2014,82
Asia,India,,Bombay (Mumbai),4,12,2014,80.9
Asia,India,,Bombay (Mumbai),4,13,2014,80.6
Asia,India,,Bombay (Mumbai),4,14,2014,80.9
Asia,India,,Bombay (Mumbai),4,15,2014,81
Asia,India,,Bombay (Mumbai),4,16,2014,81.9
Asia,India,,Bombay (Mumbai),4,17,2014,82.5
Asia,India,,Bombay (Mumbai),4,18,2014,83.2
Asia,India,,Bombay (Mumbai),4,19,2014,82.9
Asia,India,,Bombay (Mumbai),4,20,2014,84.6
Asia,India,,Bombay (Mumbai),4,21,2014,89.5
Asia,India,,Bombay (Mumbai),4,22,2014,90.1
Asia,India,,Bombay (Mumbai),4,23,2014,91
Asia,India,,Bombay (Mumbai),4,24,2014,88.1
Asia,India,,Bombay (Mumbai),4,25,2014,85.5
Asia,India,,Bombay (Mumbai),4,26,2014,86.4
Asia,India,,Bombay (Mumbai),4,27,2014,85.2
Asia,India,,Bombay (Mumbai),4,28,2014,85.7
Asia,India,,Bombay (Mumbai),4,29,2014,85.2
Asia,India,,Bombay (Mumbai),4,30,2014,85.5
Asia,India,,Bombay (Mumbai),5,1,2014,85.6
Asia,India,,Bombay (Mumbai),5,2,2014,85.2
Asia,India,,Bombay (Mumbai),5,3,2014,85.5
Asia,India,,Bombay (Mumbai),5,4,2014,86
Asia,India,,Bombay (Mumbai),5,5,2014,85.9
Asia,India,,Bombay (Mumbai),5,6,2014,86.9
Asia,India,,Bombay (Mumbai),5,7,2014,88.3
Asia,India,,Bombay (Mumbai),5,8,2014,88
Asia,India,,Bombay (Mumbai),5,9,2014,87.1
Asia,India,,Bombay (Mumbai),5,10,2014,86.2
Asia,India,,Bombay (Mumbai),5,11,2014,85.7
Asia,India,,Bombay (Mumbai),5,12,2014,85.8
Asia,India,,Bombay (Mumbai),5,13,2014,85.9
Asia,India,,Bombay (Mumbai),5,14,2014,85.8
Asia,India,,Bombay (Mumbai),5,15,2014,85.9
Asia,India,,Bombay (Mumbai),5,16,2014,85.8
Asia,India,,Bombay (Mumbai),5,17,2014,86.1
Asia,India,,Bombay (Mumbai),5,18,2014,86.8
Asia,India,,Bombay (Mumbai),5,19,2014,89.2
Asia,India,,Bombay (Mumbai),5,20,2014,87.6
Asia,India,,Bombay (Mumbai),5,21,2014,86.8
Asia,India,,Bombay (Mumbai),5,22,2014,85.8
Asia,India,,Bombay (Mumbai),5,23,2014,86
Asia,India,,Bombay (Mumbai),5,24,2014,86.6
Asia,India,,Bombay (Mumbai),5,25,2014,86.6
Asia,India,,Bombay (Mumbai),5,26,2014,87
Asia,India,,Bombay (Mumbai),5,27,2014,87.3
Asia,India,,Bombay (Mumbai),5,28,2014,87.1
Asia,India,,Bombay (Mumbai),5,29,2014,87.5
Asia,India,,Bombay (Mumbai),5,30,2014,86.9
Asia,India,,Bombay (Mumbai),5,31,2014,87
Asia,India,,Bombay (Mumbai),6,1,2014,87.1
Asia,India,,Bombay (Mumbai),6,2,2014,88
Asia,India,,Bombay (Mumbai),6,3,2014,88.7
Asia,India,,Bombay (Mumbai),6,4,2014,88
Asia,India,,Bombay (Mumbai),6,5,2014,88.1
Asia,India,,Bombay (Mumbai),6,6,2014,88.3
Asia,India,,Bombay (Mumbai),6,7,2014,88.6
Asia,India,,Bombay (Mumbai),6,8,2014,88.9
Asia,India,,Bombay (Mumbai),6,9,2014,89.4
Asia,India,,Bombay (Mumbai),6,10,2014,92.6
Asia,India,,Bombay (Mumbai),6,11,2014,91.1
Asia,India,,Bombay (Mumbai),6,12,2014,88
Asia,India,,Bombay (Mumbai),6,13,2014,86.4
Asia,India,,Bombay (Mumbai),6,14,2014,87.2
Asia,India,,Bombay (Mumbai),6,15,2014,86.6
Asia,India,,Bombay (Mumbai),6,16,2014,84.4
Asia,India,,Bombay (Mumbai),6,17,2014,86.8
Asia,India,,Bombay (Mumbai),6,18,2014,87.2
Asia,India,,Bombay (Mumbai),6,19,2014,86.5
Asia,India,,Bombay (Mumbai),6,20,2014,87.9
Asia,India,,Bombay (Mumbai),6,21,2014,87.6
Asia,India,,Bombay (Mumbai),6,22,2014,87.5
Asia,India,,Bombay (Mumbai),6,23,2014,87.5
Asia,India,,Bombay (Mumbai),6,24,2014,87.2
Asia,India,,Bombay (Mumbai),6,25,2014,87.3
Asia,India,,Bombay (Mumbai),6,26,2014,87.2
Asia,India,,Bombay (Mumbai),6,27,2014,87.5
Asia,India,,Bombay (Mumbai),6,28,2014,87.6
Asia,India,,Bombay (Mumbai),6,29,2014,87.5
Asia,India,,Bombay (Mumbai),6,30,2014,87
Asia,India,,Bombay (Mumbai),7,1,2014,87.8
Asia,India,,Bombay (Mumbai),7,2,2014,80.2
Asia,India,,Bombay (Mumbai),7,3,2014,79.1
Asia,India,,Bombay (Mumbai),7,4,2014,83.1
Asia,India,,Bombay (Mumbai),7,5,2014,85.6
Asia,India,,Bombay (Mumbai),7,6,2014,86.3
Asia,India,,Bombay (Mumbai),7,7,2014,80.9
Asia,India,,Bombay (Mumbai),7,8,2014,83.3
Asia,India,,Bombay (Mumbai),7,9,2014,79.7
Asia,India,,Bombay (Mumbai),7,10,2014,79.8
Asia,India,,Bombay (Mumbai),7,11,2014,77.8
Asia,India,,Bombay (Mumbai),7,12,2014,77.4
Asia,India,,Bombay (Mumbai),7,13,2014,79.1
Asia,India,,Bombay (Mumbai),7,14,2014,81.1
Asia,India,,Bombay (Mumbai),7,15,2014,78.4
Asia,India,,Bombay (Mumbai),7,16,2014,79.7
Asia,India,,Bombay (Mumbai),7,17,2014,82.4
Asia,India,,Bombay (Mumbai),7,18,2014,82.5
Asia,India,,Bombay (Mumbai),7,19,2014,84
Asia,India,,Bombay (Mumbai),7,20,2014,83.5
Asia,India,,Bombay (Mumbai),7,21,2014,83.7
Asia,India,,Bombay (Mumbai),7,22,2014,83.3
Asia,India,,Bombay (Mumbai),7,23,2014,82
Asia,India,,Bombay (Mumbai),7,24,2014,84.2
Asia,India,,Bombay (Mumbai),7,25,2014,84.9
Asia,India,,Bombay (Mumbai),7,26,2014,84.1
Asia,India,,Bombay (Mumbai),7,27,2014,80.5
Asia,India,,Bombay (Mumbai),7,28,2014,80.8
Asia,India,,Bombay (Mumbai),7,29,2014,80.7
Asia,India,,Bombay (Mumbai),7,30,2014,82
Asia,India,,Bombay (Mumbai),7,31,2014,79.1
Asia,India,,Bombay (Mumbai),8,1,2014,82.3
Asia,India,,Bombay (Mumbai),8,2,2014,81.1
Asia,India,,Bombay (Mumbai),8,3,2014,81.1
Asia,India,,Bombay (Mumbai),8,4,2014,80.8
Asia,India,,Bombay (Mumbai),8,5,2014,82
Asia,India,,Bombay (Mumbai),8,6,2014,81.3
Asia,India,,Bombay (Mumbai),8,7,2014,81.3
Asia,India,,Bombay (Mumbai),8,8,2014,81.9
Asia,India,,Bombay (Mumbai),8,9,2014,81.1
Asia,India,,Bombay (Mumbai),8,10,2014,82.4
Asia,India,,Bombay (Mumbai),8,11,2014,82.9
Asia,India,,Bombay (Mumbai),8,12,2014,81.8
Asia,India,,Bombay (Mumbai),8,13,2014,83.5
Asia,India,,Bombay (Mumbai),8,14,2014,82.1
Asia,India,,Bombay (Mumbai),8,15,2014,82.7
Asia,India,,Bombay (Mumbai),8,16,2014,83.2
Asia,India,,Bombay (Mumbai),8,17,2014,83.6
Asia,India,,Bombay (Mumbai),8,18,2014,82.5
Asia,India,,Bombay (Mumbai),8,19,2014,83.7
Asia,India,,Bombay (Mumbai),8,20,2014,83.6
Asia,India,,Bombay (Mumbai),8,21,2014,83.5
Asia,India,,Bombay (Mumbai),8,22,2014,80.9
Asia,India,,Bombay (Mumbai),8,23,2014,82.8
Asia,India,,Bombay (Mumbai),8,24,2014,83.5
Asia,India,,Bombay (Mumbai),8,25,2014,81.7
Asia,India,,Bombay (Mumbai),8,26,2014,79.2
Asia,India,,Bombay (Mumbai),8,27,2014,79.5
Asia,India,,Bombay (Mumbai),8,28,2014,79.9
Asia,India,,Bombay (Mumbai),8,29,2014,81.9
Asia,India,,Bombay (Mumbai),8,30,2014,82.2
Asia,India,,Bombay (Mumbai),8,31,2014,79
Asia,India,,Bombay (Mumbai),9,1,2014,78.3
Asia,India,,Bombay (Mumbai),9,2,2014,80.2
Asia,India,,Bombay (Mumbai),9,3,2014,81.6
Asia,India,,Bombay (Mumbai),9,4,2014,81.6
Asia,India,,Bombay (Mumbai),9,5,2014,80.5
Asia,India,,Bombay (Mumbai),9,6,2014,82.9
Asia,India,,Bombay (Mumbai),9,7,2014,83.9
Asia,India,,Bombay (Mumbai),9,8,2014,82.3
Asia,India,,Bombay (Mumbai),9,9,2014,81
Asia,India,,Bombay (Mumbai),9,10,2014,80.7
Asia,India,,Bombay (Mumbai),9,11,2014,82.5
Asia,India,,Bombay (Mumbai),9,12,2014,82.3
Asia,India,,Bombay (Mumbai),9,13,2014,82.8
Asia,India,,Bombay (Mumbai),9,14,2014,82.5
Asia,India,,Bombay (Mumbai),9,15,2014,82.9
Asia,India,,Bombay (Mumbai),9,16,2014,83.5
Asia,India,,Bombay (Mumbai),9,17,2014,82.6
Asia,India,,Bombay (Mumbai),9,18,2014,81.9
Asia,India,,Bombay (Mumbai),9,19,2014,80.6
Asia,India,,Bombay (Mumbai),9,20,2014,82.4
Asia,India,,Bombay (Mumbai),9,21,2014,82.5
Asia,India,,Bombay (Mumbai),9,22,2014,82.2
Asia,India,,Bombay (Mumbai),9,23,2014,82.8
Asia,India,,Bombay (Mumbai),9,24,2014,83.2
Asia,India,,Bombay (Mumbai),9,25,2014,84
Asia,India,,Bombay (Mumbai),9,26,2014,83.1
Asia,India,,Bombay (Mumbai),9,27,2014,87.7
Asia,India,,Bombay (Mumbai),9,28,2014,89.3
Asia,India,,Bombay (Mumbai),9,29,2014,88.4
Asia,India,,Bombay (Mumbai),9,30,2014,84.6
Asia,India,,Bombay (Mumbai),10,1,2014,82.9
Asia,India,,Bombay (Mumbai),10,2,2014,86.9
Asia,India,,Bombay (Mumbai),10,3,2014,87.9
Asia,India,,Bombay (Mumbai),10,4,2014,86.6
Asia,India,,Bombay (Mumbai),10,5,2014,87.8
Asia,India,,Bombay (Mumbai),10,6,2014,87.9
Asia,India,,Bombay (Mumbai),10,7,2014,82.6
Asia,India,,Bombay (Mumbai),10,8,2014,83.9
Asia,India,,Bombay (Mumbai),10,9,2014,85.2
Asia,India,,Bombay (Mumbai),10,10,2014,86.7
Asia,India,,Bombay (Mumbai),10,11,2014,87.7
Asia,India,,Bombay (Mumbai),10,12,2014,88.2
Asia,India,,Bombay (Mumbai),10,13,2014,86.2
Asia,India,,Bombay (Mumbai),10,14,2014,84.7
Asia,India,,Bombay (Mumbai),10,15,2014,88
Asia,India,,Bombay (Mumbai),10,16,2014,89.7
Asia,India,,Bombay (Mumbai),10,17,2014,89.4
Asia,India,,Bombay (Mumbai),10,18,2014,88.5
Asia,India,,Bombay (Mumbai),10,19,2014,87.5
Asia,India,,Bombay (Mumbai),10,20,2014,87.7
Asia,India,,Bombay (Mumbai),10,21,2014,88.6
Asia,India,,Bombay (Mumbai),10,22,2014,89.2
Asia,India,,Bombay (Mumbai),10,23,2014,88.8
Asia,India,,Bombay (Mumbai),10,24,2014,87.6
Asia,India,,Bombay (Mumbai),10,25,2014,81
Asia,India,,Bombay (Mumbai),10,26,2014,81.3
Asia,India,,Bombay (Mumbai),10,27,2014,81.8
Asia,India,,Bombay (Mumbai),10,28,2014,83.9
Asia,India,,Bombay (Mumbai),10,29,2014,84.7
Asia,India,,Bombay (Mumbai),10,30,2014,83.7
Asia,India,,Bombay (Mumbai),10,31,2014,84.3
Asia,India,,Bombay (Mumbai),11,1,2014,85.1
Asia,India,,Bombay (Mumbai),11,2,2014,85.5
Asia,India,,Bombay (Mumbai),11,3,2014,86.7
Asia,India,,Bombay (Mumbai),11,4,2014,86.4
Asia,India,,Bombay (Mumbai),11,5,2014,85.6
Asia,India,,Bombay (Mumbai),11,6,2014,85
Asia,India,,Bombay (Mumbai),11,7,2014,85.4
Asia,India,,Bombay (Mumbai),11,8,2014,85.3
Asia,India,,Bombay (Mumbai),11,9,2014,86.5
Asia,India,,Bombay (Mumbai),11,10,2014,86.2
Asia,India,,Bombay (Mumbai),11,11,2014,86.5
Asia,India,,Bombay (Mumbai),11,12,2014,86.8
Asia,India,,Bombay (Mumbai),11,13,2014,87.8
Asia,India,,Bombay (Mumbai),11,14,2014,84.7
Asia,India,,Bombay (Mumbai),11,15,2014,80.5
Asia,India,,Bombay (Mumbai),11,16,2014,84.4
Asia,India,,Bombay (Mumbai),11,17,2014,86.3
Asia,India,,Bombay (Mumbai),11,18,2014,87
Asia,India,,Bombay (Mumbai),11,19,2014,87.3
Asia,India,,Bombay (Mumbai),11,20,2014,86
Asia,India,,Bombay (Mumbai),11,21,2014,84.6
Asia,India,,Bombay (Mumbai),11,22,2014,83.5
Asia,India,,Bombay (Mumbai),11,23,2014,84.3
Asia,India,,Bombay (Mumbai),11,24,2014,85
Asia,India,,Bombay (Mumbai),11,25,2014,84.5
Asia,India,,Bombay (Mumbai),11,26,2014,83.6
Asia,India,,Bombay (Mumbai),11,27,2014,81.9
Asia,India,,Bombay (Mumbai),11,28,2014,82.2
Asia,India,,Bombay (Mumbai),11,29,2014,82.2
Asia,India,,Bombay (Mumbai),11,30,2014,82.9
Asia,India,,Bombay (Mumbai),12,1,2014,82.9
Asia,India,,Bombay (Mumbai),12,2,2014,83
Asia,India,,Bombay (Mumbai),12,3,2014,83.4
Asia,India,,Bombay (Mumbai),12,4,2014,83.3
Asia,India,,Bombay (Mumbai),12,5,2014,83.3
Asia,India,,Bombay (Mumbai),12,6,2014,82.4
Asia,India,,Bombay (Mumbai),12,7,2014,82.3
Asia,India,,Bombay (Mumbai),12,8,2014,82.1
Asia,India,,Bombay (Mumbai),12,9,2014,81
Asia,India,,Bombay (Mumbai),12,10,2014,82.1
Asia,India,,Bombay (Mumbai),12,11,2014,82.4
Asia,India,,Bombay (Mumbai),12,12,2014,81.6
Asia,India,,Bombay (Mumbai),12,13,2014,79.2
Asia,India,,Bombay (Mumbai),12,14,2014,75.9
Asia,India,,Bombay (Mumbai),12,15,2014,75.3
Asia,India,,Bombay (Mumbai),12,16,2014,78.8
Asia,India,,Bombay (Mumbai),12,17,2014,76.9
Asia,India,,Bombay (Mumbai),12,18,2014,77.5
Asia,India,,Bombay (Mumbai),12,19,2014,80
Asia,India,,Bombay (Mumbai),12,20,2014,78.4
Asia,India,,Bombay (Mumbai),12,21,2014,78.2
Asia,India,,Bombay (Mumbai),12,22,2014,77.2
Asia,India,,Bombay (Mumbai),12,23,2014,76.4
Asia,India,,Bombay (Mumbai),12,24,2014,76.7
Asia,India,,Bombay (Mumbai),12,25,2014,78.2
Asia,India,,Bombay (Mumbai),12,26,2014,79.5
Asia,India,,Bombay (Mumbai),12,27,2014,77.5
Asia,India,,Bombay (Mumbai),12,28,2014,76.2
Asia,India,,Bombay (Mumbai),12,29,2014,76.4
Asia,India,,Bombay (Mumbai),12,30,2014,75.5
Asia,India,,Bombay (Mumbai),12,31,2014,74.4
Asia,India,,Calcutta,1,1,2014,65.6
Asia,India,,Calcutta,1,2,2014,67.6
Asia,India,,Calcutta,1,3,2014,63.6
Asia,India,,Calcutta,1,4,2014,61.2
Asia,India,,Calcutta,1,5,2014,64.2
Asia,India,,Calcutta,1,6,2014,63.9
Asia,India,,Calcutta,1,7,2014,63.7
Asia,India,,Calcutta,1,8,2014,61.3
Asia,India,,Calcutta,1,9,2014,61
Asia,India,,Calcutta,1,10,2014,62.4
Asia,India,,Calcutta,1,11,2014,66.2
Asia,India,,Calcutta,1,12,2014,65.2
Asia,India,,Calcutta,1,13,2014,64.8
Asia,India,,Calcutta,1,14,2014,61.9
Asia,India,,Calcutta,1,15,2014,57.8
Asia,India,,Calcutta,1,16,2014,59.7
Asia,India,,Calcutta,1,17,2014,62.5
Asia,India,,Calcutta,1,18,2014,66.8
Asia,India,,Calcutta,1,19,2014,68.8
Asia,India,,Calcutta,1,20,2014,65
Asia,India,,Calcutta,1,21,2014,61.4
Asia,India,,Calcutta,1,22,2014,63.4
Asia,India,,Calcutta,1,23,2014,66.6
Asia,India,,Calcutta,1,24,2014,67.5
Asia,India,,Calcutta,1,25,2014,68.9
Asia,India,,Calcutta,1,26,2014,66.1
Asia,India,,Calcutta,1,27,2014,62.6
Asia,India,,Calcutta,1,28,2014,61
Asia,India,,Calcutta,1,29,2014,66
Asia,India,,Calcutta,1,30,2014,65.5
Asia,India,,Calcutta,1,31,2014,66.3
Asia,India,,Calcutta,2,1,2014,60.8
Asia,India,,Calcutta,2,2,2014,64
Asia,India,,Calcutta,2,3,2014,64.8
Asia,India,,Calcutta,2,4,2014,68.5
Asia,India,,Calcutta,2,5,2014,73.1
Asia,India,,Calcutta,2,6,2014,-99
Asia,India,,Calcutta,2,7,2014,75.9
Asia,India,,Calcutta,2,8,2014,76
Asia,India,,Calcutta,2,9,2014,74.9
Asia,India,,Calcutta,2,10,2014,72.1
Asia,India,,Calcutta,2,11,2014,70.7
Asia,India,,Calcutta,2,12,2014,69.4
Asia,India,,Calcutta,2,13,2014,69.2
Asia,India,,Calcutta,2,14,2014,72.2
Asia,India,,Calcutta,2,15,2014,70.2
Asia,India,,Calcutta,2,16,2014,66
Asia,India,,Calcutta,2,17,2014,65.4
Asia,India,,Calcutta,2,18,2014,65
Asia,India,,Calcutta,2,19,2014,65.9
Asia,India,,Calcutta,2,20,2014,67.5
Asia,India,,Calcutta,2,21,2014,70.8
Asia,India,,Calcutta,2,22,2014,73.8
Asia,India,,Calcutta,2,23,2014,73.4
Asia,India,,Calcutta,2,24,2014,74.8
Asia,India,,Calcutta,2,25,2014,75.1
Asia,India,,Calcutta,2,26,2014,74.5
Asia,India,,Calcutta,2,27,2014,74.1
Asia,India,,Calcutta,2,28,2014,72.9
Asia,India,,Calcutta,3,1,2014,74.3
Asia,India,,Calcutta,3,2,2014,73.6
Asia,India,,Calcutta,3,3,2014,74.5
Asia,India,,Calcutta,3,4,2014,74.6
Asia,India,,Calcutta,3,5,2014,73.9
